uniq_id,description,image,cat_lvl_0,cat_lvl_1,cat_lvl_2,cat_lvl_3,encoded_cat_lvl_0,image_path,clusters_labels
09f9f9b420edea2f39c0dc3c24d5be07,"GrandShop 444 inch Multicolor Rice Lights (Pack of 1)
                         Price: Rs. 300
				
			The GrandShop Rice Strip Lights are made with a fine bendable copper wire in silver that can conform to any shape to add a beautiful decorative accent. Flexible yet durable, the string lights are perfect for positioning lights to any decorative like Diwali, Christmas Tree Decoration, walls during wedding or any anniversary, Decorate home on occasions like Diwali, New Year etc. The 37 Ft long wire hosts 55 very small and intensely bright Multicolor LED Bulbs with Light Changing mode illuminate in every direction & give beautiful Color.
The GrandShop Rice Strip Lights are made with a fine bendable copper wire in silver that can conform to any shape to add a beautiful decorative accent. Flexible yet durable, the string lights are perfect for positioning lights to any decorative like Diwali, Christmas Tree Decoration, walls during wedding or any anniversary, Decorate home on occasions like Diwali, New Year etc. The 37 Ft long wire hosts 55 very small and intensely bright Multicolor LED Bulbs with Light Changing mode illuminate in every direction & give beautiful Color.",09f9f9b420edea2f39c0dc3c24d5be07.jpg,Home Decor & Festive Needs,Decorative Lighting & Lamps,Series Lights,GrandShop Series Lights,3,Dataset\Images\09f9f9b420edea2f39c0dc3c24d5be07.jpg,6
9e07a3eeee6aa9e656106281cdd30d67,Buy eCraftIndia Lord Ganesha on Elephant Showpiece  -  13.97 cm for Rs.699 online. eCraftIndia Lord Ganesha on Elephant Showpiece  -  13.97 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,9e07a3eeee6aa9e656106281cdd30d67.jpg,Home Decor & Festive Needs,Showpieces,eCraftIndia Showpieces,,3,Dataset\Images\9e07a3eeee6aa9e656106281cdd30d67.jpg,6
b7e42b52534c5e49eb03817d754c2153,Buy Welhouse Geometric Double Blanket Grey at Rs. 1049 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,b7e42b52534c5e49eb03817d754c2153.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\b7e42b52534c5e49eb03817d754c2153.jpg,5
9c9385abdb73ec1f1f93acaf81c6e1d7,"Digilight 200 inch Blue Rice Lights (Pack of 2)
                         Price: Rs. 129
				
			This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in.
This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in.",9c9385abdb73ec1f1f93acaf81c6e1d7.jpg,Home Decor & Festive Needs,Decorative Lighting & Lamps,Series Lights,Digilight Series Lights,3,Dataset\Images\9c9385abdb73ec1f1f93acaf81c6e1d7.jpg,6
c12fd368ff03f5224b92771824cafb9c,"The Intellect Bazaar Geometric Single Blanket Gold (Mink Blanket, 1 Blanket)
                         Price: Rs. 1,299
				
			The Intellect Bazaar presents its all new range of Mink Blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the company.The warmth rendered by these blankets completely satisfy the customer needs. The Intellect Bazaar blankets weigh less and provide warmth in freezing winter seasons. These Mink Blankets have a very long life. These blankets are available in 7 colours. The Intellect Bazaar blankets comes in attractive and durable packing which keep these blankets safe ,when not in use. Moreover, these blankets are excellent for gifts.
The Intellect Bazaar presents its all new range of Mink Blanket that is made from the finest quality of material and in complete observance of the prevalent quality norms of the company.The warmth rendered by these blankets completely satisfy the customer needs. The Intellect Bazaar blankets weigh less and provide warmth in freezing winter seasons. These Mink Blankets have a very long life. These blankets are available in 7 colours. The Intellect Bazaar blankets comes in attractive and durable packing which keep these blankets safe ,when not in use. Moreover, these blankets are excellent for gifts.",c12fd368ff03f5224b92771824cafb9c.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\c12fd368ff03f5224b92771824cafb9c.jpg,1
283e2c4d728bdb193834d876ec27e6dd,Buy The Art Box Floral Single Dohar Multicolor at Rs. 699 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,283e2c4d728bdb193834d876ec27e6dd.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\283e2c4d728bdb193834d876ec27e6dd.jpg,1
9cd443dad2c8f354fd01869a57fdc171,"Buy Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor for Rs.297 online. Al Fakher Pegs'N'Pipes Mint, Double Apple Hookah Flavor at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",9cd443dad2c8f354fd01869a57fdc171.jpg,Home Decor & Festive Needs,Table Decor & Handicrafts,Table Decor,Hookah & Hookah Flavours,3,Dataset\Images\9cd443dad2c8f354fd01869a57fdc171.jpg,3
8b7a51c69b47f4714b5f7131077b5d30,Buy Weldecor 1800 inch Red Rice Lights for Rs.5999 online. Weldecor 1800 inch Red Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,8b7a51c69b47f4714b5f7131077b5d30.jpg,Home Decor & Festive Needs,Decorative Lighting & Lamps,Series Lights,Weldecor Series Lights,3,Dataset\Images\8b7a51c69b47f4714b5f7131077b5d30.jpg,6
8026dc3e27e8e318cc7431a723f7ebc1,Buy Unnati Floral Double Blanket Multicolor at Rs. 715 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,8026dc3e27e8e318cc7431a723f7ebc1.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\8026dc3e27e8e318cc7431a723f7ebc1.jpg,1
2cc24452688ed35dfbff566e22e53c95,"Flipkart.com: Buy Organistick Silver Label Lipstick 10 g for Rs. 149 from Flipkart.com. - Lowest Prices, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",2cc24452688ed35dfbff566e22e53c95.jpg,Beauty and Personal Care,Makeup,Lips,Lipsticks,1,Dataset\Images\2cc24452688ed35dfbff566e22e53c95.jpg,0
4946e2411d24801b9e8f7dbe97ab1b93,Buy Eshoppee Shiv face antique color brass idol Showpiece  -  8 cm for Rs.999 online. Eshoppee Shiv face antique color brass idol Showpiece  -  8 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,4946e2411d24801b9e8f7dbe97ab1b93.jpg,Home Decor & Festive Needs,Table Decor & Handicrafts,Showpieces,Religious Idols,3,Dataset\Images\4946e2411d24801b9e8f7dbe97ab1b93.jpg,6
c417f408340252f170f05dadf88160d7,"Arabian Nights Soex Cranberry Assorted Hookah Flavor (500 g)
                         Price: Rs. 800
				
			An excellent cranberry taste that overwhelms sweetness everytime you have it.
An excellent cranberry taste that overwhelms sweetness everytime you have it.",c417f408340252f170f05dadf88160d7.jpg,Home Decor & Festive Needs,Table Decor & Handicrafts,Table Decor,Hookah & Hookah Flavours,3,Dataset\Images\c417f408340252f170f05dadf88160d7.jpg,3
f41761a931135c6c043c7e04abda41b0,Buy Welhouse Geometric Double Blanket Black at Rs. 1049 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,f41761a931135c6c043c7e04abda41b0.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\f41761a931135c6c043c7e04abda41b0.jpg,5
cd71b07a1d37a5e2cc04240e8498cc76,Buy eCraftIndia Floral Single Quilts & Comforters Multicolor at Rs. 1099 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,cd71b07a1d37a5e2cc04240e8498cc76.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\cd71b07a1d37a5e2cc04240e8498cc76.jpg,1
edec3bb5df9c4bc618752e94532bb36e,Buy The Art Treasure Decorative Shankh for Rs.2900 online. The Art Treasure Decorative Shankh at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,edec3bb5df9c4bc618752e94532bb36e.jpg,Home Decor & Festive Needs,Religion & Devotion,Shankh,The Art Treasure Shankh,3,Dataset\Images\edec3bb5df9c4bc618752e94532bb36e.jpg,6
5be86e35f21b1514d0e7742893d6cfba,"Unnati Abstract Single Top Sheet Multicolor
                         Price: Rs. 520
				
			unnati mink blanket WITH MULTIPLE colur having polyster thread ..easy to use & easy to wash.
unnati mink blanket WITH MULTIPLE colur having polyster thread ..easy to use & easy to wash.",5be86e35f21b1514d0e7742893d6cfba.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\5be86e35f21b1514d0e7742893d6cfba.jpg,1
13596c5cc53a74268613e5c0b7d46b60,Buy Craft And Curtain Multicolor 178 cm Table Runner at Rs. 599 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,13596c5cc53a74268613e5c0b7d46b60.jpg,Home Furnishing,Kitchen & Dining Linen,Table Runners,,4,Dataset\Images\13596c5cc53a74268613e5c0b7d46b60.jpg,5
bba68d75eff1b7b5eef7f6c1c68f2227,Buy The Intellect Bazaar Plain King Blanket Grey at Rs. 999 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,bba68d75eff1b7b5eef7f6c1c68f2227.jpg,Home Furnishing,Bed Linen,"Blankets, Quilts & Dohars",,4,Dataset\Images\bba68d75eff1b7b5eef7f6c1c68f2227.jpg,1
1738ddb8f47f11ff0cb96fe6cad302c2,"Buy Digilight 400 inch Red, Yellow Rice Lights for Rs.189 online. Digilight 400 inch Red, Yellow Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.",1738ddb8f47f11ff0cb96fe6cad302c2.jpg,Home Decor & Festive Needs,Decorative Lighting & Lamps,Series Lights,Digilight Series Lights,3,Dataset\Images\1738ddb8f47f11ff0cb96fe6cad302c2.jpg,6
b91b13aceec0a140944a2c8915e45e59,"Key Features of Bhalaria Dessert Fork Stainless Steel Dessert Fork Set High Quality Stainless Steel Durable Superior Finish,Bhalaria Dessert Fork Stainless Steel Dessert Fork Set (Pack of 12) Price: Rs. 569 These Bhalaria Dessert Forks feature traditional size heads and tines and will be a great addition for entertaining in numbers. The working ends are modern, functional and comfortable. They are made from high quality stainless steel with a high polished finish. Bhalaria Robinson line features a simple and elegant design that will mix well with your existing flatware pieces. Comes in a set of 12.,Specifications of Bhalaria Dessert Fork Stainless Steel Dessert Fork Set (Pack of 12) General Brand Bhalaria Handle Material Stainless Steel Model Number 246345 Disposable No Type Dessert Fork Model Name Dessert Fork Material Stainless Steel Color Silver In the box Sales Package 12 Dessert Fork Pack of 12 Dimensions Height 19 cm Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only. Not Covered in Warranty Warranty does not cover damage caused to the product due to improper use of the product, normal wear and tear, damages caused to the product by accident, lightening, ingress of water, fire, dropping or excessive shock, loss of business oppurtunity and any kind of liabilities.",b91b13aceec0a140944a2c8915e45e59.jpg,Kitchen & Dining,Tableware & Cutlery,Cutlery,Forks,5,Dataset\Images\b91b13aceec0a140944a2c8915e45e59.jpg,6
e488005c7fb68747d3458c7d73760bae,"Key Features of Nutcase Multicolor Column Floor Lamp Designer Lamp Bulb Included Cool & Quirky Design Sturdy Structure,Nutcase Multicolor Column Floor Lamp (31 cm) Price: Rs. 1,299 Nutcase brings you for the first time in India - Designer Floor Lamps . Light up your home or office with this colorful lamp . Comes in over 100+ designs.",e488005c7fb68747d3458c7d73760bae.jpg,Home Decor & Festive Needs,Decorative Lighting & Lamps,Floor Lamp,Nutcase Floor Lamp,3,Dataset\Images\e488005c7fb68747d3458c7d73760bae.jpg,6
2476ae5a5e045876aa08f5919cb3b91b,"Key Features of M S Rugs Pink, Blue Wool Dhurrie Pattern: Geometric Shape: Rectangle,Specifications of M S Rugs Pink, Blue Wool Dhurrie (120 cm  X 180 cm) General Brand M S Rugs Shape Rectangle Type Dhurrie Design Code MS004PKTBL-4'X6' Material Wool Pattern Geometric Style Code MS-004 Color Pink, Blue Dimensions Length 70 inch / 180 cm Width 47 inch / 120 cm In the Box Number of Contents in Sales Package Pack of 1 Additional Features Other Features Hand wowan Fabric Care Wash narmal",2476ae5a5e045876aa08f5919cb3b91b.jpg,Home Furnishing,Floor Coverings,Carpets & Rugs,"M S Rugs Pink, Blue Wool Dhurrie (120 cm  X 180 cm)",4,Dataset\Images\2476ae5a5e045876aa08f5919cb3b91b.jpg,5
f622e6c12de2c6534c94635f671af107,"Key Features of GIMS Brown Viscose Carpet soft polyester Viscos Elegant look and comfort feel Suits drawing room, bed room, Living hall,GIMS Brown Viscose Carpet (165 cm  X 120 cm) Price: Rs. 4,100 Polyester Blend Carpet is a perfect suit for your home interiors. This rectangular carpet is of coffee brown color with dark and light shade in the same color. This carpet is best choice for your center table. Add elegance and beauty with this carpet.,Specifications of GIMS Brown Viscose Carpet (165 cm  X 120 cm) General Shape Rrectangular Brand GIMS Design Code 4by6 Type Carpet Material Viscose Style Code brown centre table Pattern Paisley Color Brown Warranty Covered in Warranty 10 days replacement Dimensions Length 47 inch / 120 cm Width 64 inch / 165 cm In the Box Number of Contents in Sales Package Pack of 1",f622e6c12de2c6534c94635f671af107.jpg,Home Furnishing,Floor Coverings,Carpets & Rugs,GIMS Brown Viscose Carpet (165 cm  X 120 cm),4,Dataset\Images\f622e6c12de2c6534c94635f671af107.jpg,1
9c41f67773da27940d77460715e880be,"Cotonex Beige Cotton Kitchen Linen Set (Pack of 2) Price: Rs. 299 Reviews of Cotonex 100% Pure Cotton Glove,Specifications of Cotonex Beige Cotton Kitchen Linen Set (Pack of 2) General Brand Cotonex Design Code KLS221 Material Cotton Style Code 56213KLS221 Pattern Solid Design Solid Design Color Beige Dimensions Weight 150 Additional Features Fabric Care Machine washable, do not dry clean, do not bleach In the Box Number of Contents in Sales Package Pack of 2 Sales Package 2 Glove",9c41f67773da27940d77460715e880be.jpg,Home Furnishing,Kitchen & Dining Linen,Kitchen Linen Sets,Cotonex Beige Cotton Kitchen Linen Set (Pack of 2),4,Dataset\Images\9c41f67773da27940d77460715e880be.jpg,5
cf6a4daf0e795838061b0eb832bbc99d,"Key Features of FURNISHINGLAND Green Silk Carpet Pattern: Floral Shape: Rectangle Place of Use: BEDROOM, LIVING ROOM, GUEST ROOM Style: Persian,FURNISHINGLAND Green Silk Carpet (60 cm  X 180 cm) Price: Rs. 7,399 This green persian silk carpet from furnishingland gives your home an incredible look. Modern and traditional in style, this carpet is feeling soft in touch and made of viscose, a must have for your living room or bed room.,Specifications of FURNISHINGLAND Green Silk Carpet (60 cm  X 180 cm) General Shape Rectangle Brand FURNISHINGLAND Place of Use BEDROOM, LIVING ROOM, GUEST ROOM Design Code FLVI51GREENC2X6 Type Carpet Material Silk Style Persian Style Code FLVI51GREENC2X6 Pattern Floral Color Green Dimensions Length 70 inch / 180 cm Width 23 inch / 60 cm Additional Features Fabric Care Vaccum Clean In the Box Number of Contents in Sales Package Pack of 1",cf6a4daf0e795838061b0eb832bbc99d.jpg,Home Furnishing,Floor Coverings,Carpets & Rugs,FURNISHINGLAND Green Silk Carpet (60 cm  X 180 cm),4,Dataset\Images\cf6a4daf0e795838061b0eb832bbc99d.jpg,5
8ff973688c976a08fc7242da37101417,"Key Features of FURNISHINGLAND Black Polyester Carpet Pattern: Geometric Shape: Rectangle Place of Use: BEDROOM, LIVING ROOM, GUEST ROOM,FURNISHINGLAND Black Polyester Carpet (90 cm  X 150 cm) Price: Rs. 1,325 This black colour geometrical carpet will brighten up the decor of your home. Made from high quality fabric, this carpet will keep your floor beautiful and clean. Furnishingland brings wide range of home furnishing products- Curtains, Blinds and Carpets to decorate your home. All products appeal excellent design and colours.,Specifications of FURNISHINGLAND Black Polyester Carpet (90 cm  X 150 cm) General Shape Rectangle Brand FURNISHINGLAND Place of Use BEDROOM, LIVING ROOM, GUEST ROOM Design Code FLMH922BLACKC3X5 Type Carpet Material Polyester Style Code FLMH922BLACKC3X5 Pattern Geometric Color Black Dimensions Length 59 inch / 150 cm Width 35 inch / 90 cm Additional Features Fabric Care Vaccum Clean In the Box Number of Contents in Sales Package Pack of 1",8ff973688c976a08fc7242da37101417.jpg,Home Furnishing,Floor Coverings,Carpets & Rugs,FURNISHINGLAND Black Polyester Carpet (90 cm  X ...,4,Dataset\Images\8ff973688c976a08fc7242da37101417.jpg,5
